m = 3211264 k = 16 n = 64
m = 3211264 k = 288 n = 64
m = 802816 k = 288 n = 128
m = 802816 k = 576 n = 128
m = 200704 k = 576 n = 256
m = 200704 k = 1152 n = 256
m = 200704 k = 1152 n = 256
m = 50176 k = 1152 n = 512
m = 50176 k = 2304 n = 512
m = 50176 k = 2304 n = 512
m = 12544 k = 1152 n = 512
m = 12544 k = 2304 n = 512
m = 12544 k = 1152 n = 512
m = 64 k = 12544 n = 4096
m = 64 k = 1024 n = 4096
m = 64 k = 2048 n = 1000
m = 802816 k = 80 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 288 n = 64
m = 50176 k = 288 n = 128
m = 50176 k = 576 n = 128
m = 50176 k = 32 n = 128
m = 50176 k = 576 n = 128
m = 50176 k = 576 n = 128
m = 12544 k = 576 n = 256
m = 12544 k = 1152 n = 256
m = 12544 k = 64 n = 256
m = 12544 k = 1152 n = 256
m = 12544 k = 1152 n = 256
m = 3136 k = 1152 n = 512
m = 3136 k = 1152 n = 512
m = 3136 k = 128 n = 512
m = 3136 k = 2304 n = 512
m = 3136 k = 1152 n = 512
m = 64 k = 256 n = 1000
m = 802816 k = 80 n = 64
m = 200704 k = 32 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 32 n = 256
m = 200704 k = 32 n = 256
m = 200704 k = 128 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 32 n = 256
m = 200704 k = 128 n = 64
m = 200704 k = 288 n = 64
m = 200704 k = 32 n = 256
m = 200704 k = 128 n = 128
m = 50176 k = 576 n = 128
m = 50176 k = 64 n = 512
m = 50176 k = 128 n = 512
m = 50176 k = 256 n = 128
m = 50176 k = 288 n = 128
m = 50176 k = 32 n = 512
m = 50176 k = 256 n = 128
m = 50176 k = 576 n = 128
m = 50176 k = 32 n = 512
m = 50176 k = 256 n = 128
m = 50176 k = 288 n = 128
m = 50176 k = 32 n = 512
m = 50176 k = 256 n = 256
m = 12544 k = 1152 n = 256
m = 12544 k = 64 n = 1024
m = 12544 k = 256 n = 1024
m = 12544 k = 512 n = 256
m = 12544 k = 576 n = 256
m = 12544 k = 64 n = 1024
m = 12544 k = 512 n = 256
m = 12544 k = 576 n = 256
m = 12544 k = 64 n = 1024
m = 12544 k = 512 n = 256
m = 12544 k = 576 n = 256
m = 12544 k = 64 n = 1024
m = 12544 k = 512 n = 256
m = 12544 k = 576 n = 256
m = 12544 k = 64 n = 1024
m = 12544 k = 512 n = 256
m = 12544 k = 576 n = 256
m = 12544 k = 128 n = 1024
m = 12544 k = 512 n = 512
m = 3136 k = 1152 n = 512
m = 3136 k = 128 n = 2048
m = 3136 k = 512 n = 2048
m = 3136 k = 1024 n = 512
m = 3136 k = 1152 n = 512
m = 3136 k = 128 n = 2048
m = 3136 k = 1024 n = 512
m = 3136 k = 1152 n = 512
m = 3136 k = 128 n = 2048
m = 64 k = 1024 n = 1000
m = 1411344 k = 16 n = 32
m = 1382976 k = 144 n = 32
m = 1382976 k = 144 n = 64
m = 341056 k = 32 n = 80
m = 322624 k = 360 n = 192
m = 78400 k = 96 n = 64
m = 78400 k = 96 n = 48
m = 78400 k = 600 n = 64
m = 78400 k = 96 n = 64
m = 78400 k = 288 n = 96
m = 78400 k = 432 n = 96
m = 78400 k = 96 n = 32
m = 78400 k = 128 n = 64
m = 78400 k = 128 n = 48
m = 78400 k = 600 n = 64
m = 78400 k = 128 n = 64
m = 78400 k = 288 n = 96
m = 78400 k = 432 n = 96
m = 78400 k = 128 n = 64
m = 78400 k = 144 n = 64
m = 78400 k = 144 n = 48
m = 78400 k = 600 n = 64
m = 78400 k = 144 n = 64
m = 78400 k = 288 n = 96
m = 78400 k = 432 n = 96
