m = 4096 k = 1008 n = 384
m = 4096 k = 96 n = 384
m = 4096 k = 864 n = 384
m = 4096 k = 320 n = 192
m = 4096 k = 512 n = 320
m = 4096 k = 512 n = 384
m = 4096 k = 96 n = 384
m = 4096 k = 864 n = 384
m = 4096 k = 512 n = 448
m = 4096 k = 1008 n = 384
m = 4096 k = 96 n = 384
m = 4096 k = 864 n = 384
m = 4096 k = 512 n = 192
m = 64 k = 1024 n = 1000
m = 12608 k = 192 n = 2304
m = 12608 k = 384 n = 768
m = 12608 k = 384 n = 3072
m = 12608 k = 1536 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 384 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 384 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 384 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 384 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 384 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 1536 n = 768
m = 12608 k = 192 n = 2304
m = 12608 k = 192 n = 768
m = 12608 k = 192 n = 3072
m = 12608 k = 768 n = 768
m = 64 k = 384 n = 1000
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 64 k = 384 n = 768
m = 64 k = 384 n = 8
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
